subBranch;commitId;category;days;mergeSize;date;rate
poc/event_proc;1032849;t;1;49;Jul 15, 2015;49
workstream_collaboration;1194074;t;1;49;Sep 21, 2015;49
poc/boardroom_svb;1220747;t;1;49;Oct 6, 2015;49
vertical/boardroom;1198800;t;1;49;Sep 23, 2015;49
integration;494825;b;1;49;May 22, 2014;49
workstream_lumira_sf;992113;t;1;49;Jun 19, 2015;49
workstream_lumira_11;1204695;t;1;49;Sep 25, 2015;49
poc/boardroom_svb;1220634;t;1;49;Oct 6, 2015;49
workstream_collaboration;999681;t;7;49;Jun 24, 2015;7
poc/teched;1248951;t;2;49;Oct 20, 2015;24.5
poc/boardroom_svb;1215627;t;1;48;Oct 2, 2015;48
vertical/allocation;975929;t;1;48;Jun 11, 2015;48
workstream_qa;750071;b;1;48;Dec 24, 2014;48
integration;499167;b;1;48;May 26, 2014;48
integration;502841;b;1;48;May 29, 2014;48
vertical/boardroom;1213787;t;1;48;Oct 1, 2015;48
poc/boardroom_redefined;1013769;t;1;48;Jul 3, 2015;48
vertical/allocation;1017192;t;1;48;Jul 6, 2015;48
workstream_lumira_11;1199566;t;1;48;Sep 23, 2015;48
vertical/boardroom;1220216;t;1;48;Oct 6, 2015;48
poc/google-drive;1219438;t;1;48;Oct 5, 2015;48
vertical/boardroom;1185630;t;1;48;Sep 16, 2015;48
workstream_apd;711912;b;1;48;Nov 25, 2014;48
workstream_qa;750843;b;1;48;Dec 25, 2014;48
poc/usagetracking;827980;b;2;48;Feb 26, 2015;24
workstream_ux;1039223;t;1;48;Jul 17, 2015;48
workstream_apd;711415;b;1;48;Nov 25, 2014;48
poc/event_proc;1025663;t;1;48;Jul 9, 2015;48
workstream_lumira_uviz;1175917;t;1;48;Sep 10, 2015;48
integration;493171;b;1;48;May 21, 2014;48
vertical/allocation;1186863;t;1;48;Sep 17, 2015;48
poc/boardroom_svb;1220227;t;1;48;Oct 6, 2015;48
workstream_lumira_sf;994895;t;1;48;Jun 22, 2015;48
poc/dataset;1084730;t;2;47;Jul 24, 2015;23.5
poc/colgate;997088;t;1;47;Jun 23, 2015;47
poc/boardroom;918462;b;2;47;Apr 29, 2015;23.5
integration;493907;b;1;47;May 21, 2014;47
workstream_collaboration;1203071;t;1;47;Sep 25, 2015;47
workstream_collaboration;865445;b;1;47;Mar 24, 2015;47
workstream_lumira_11;1187879;t;1;47;Sep 17, 2015;47
integration;504006;b;1;47;May 30, 2014;47
vertical/allocation;982573;t;4;47;Jun 15, 2015;11.75
poc/boardroom_svb;1217974;t;1;47;Oct 5, 2015;47
workstream_apd;715718;b;1;47;Nov 27, 2014;47
vertical/allocation;1162144;t;1;47;Sep 3, 2015;47
poc/multi_datasets;1189238;t;2;47;Sep 18, 2015;23.5
integration;500832;b;1;46;May 27, 2014;46
workstream_collaboration;920094;b;1;46;Apr 29, 2015;46
vertical/allocation;1146186;t;1;46;Aug 26, 2015;46
poc/multi_datasets;1170745;t;1;46;Sep 8, 2015;46
poc/usagetracking;821546;b;1;46;Feb 20, 2015;46
poc/usagetracking;821875;b;1;46;Feb 20, 2015;46
workstream_collaboration;1241428;t;1;46;Oct 15, 2015;46
vertical/allocation;1029509;t;1;46;Jul 13, 2015;46
poc/wrangling;1117501;t;1;46;Aug 10, 2015;46
workstream_collaboration;1200245;t;2;46;Sep 24, 2015;23
workstream_lumira_uviz;1172907;t;1;46;Sep 9, 2015;46
workstream_collaboration;749777;b;1;46;Dec 23, 2014;46
poc/wrangling;1162818;t;2;46;Sep 3, 2015;23
poc/boardroom_svb;1218050;t;1;45;Oct 5, 2015;45
integration;499611;b;1;45;May 27, 2014;45
workstream_lumira_11;1196060;t;1;45;Sep 22, 2015;45
workstream_lumira_uviz;1175381;t;1;45;Sep 10, 2015;45
vertical/allocation;964350;t;1;45;Jun 2, 2015;45
vertical/allocation;1234498;t;1;45;Oct 13, 2015;45
vertical/boardroom;1209716;t;1;45;Sep 29, 2015;45
integration;502932;b;1;45;May 29, 2014;45
workstream_qa;751103;b;2;45;Dec 26, 2014;22.5
workstream_collaboration;1122876;t;1;45;Aug 13, 2015;45
vertical/allocation;1193168;t;1;45;Sep 21, 2015;45
vertical/boardroom;1270736;t;1;45;Nov 2, 2015;45
poc/boardroom_redefined;1011374;t;1;45;Jul 2, 2015;45
vertical/allocation;1025020;t;1;45;Jul 9, 2015;45
integration;499606;b;1;45;May 27, 2014;45
workstream_ux;1138019;t;3;45;Aug 21, 2015;15
vertical/allocation;1113816;t;1;45;Aug 7, 2015;45
vertical/boardroom;1260293;t;1;44;Oct 27, 2015;44
workstream_qa;752344;b;1;44;Dec 29, 2014;44
vertical/licensing;1261304;t;1;44;Oct 27, 2015;44
vertical/licensing;1253464;t;1;44;Oct 22, 2015;44
integration;499729;b;1;44;May 27, 2014;44
vertical/allocation;1253159;t;1;44;Oct 22, 2015;44
workstream_collaboration;1202936;t;1;44;Sep 25, 2015;44
poc/rptfcst;1009462;t;1;44;Jul 1, 2015;44
vertical/allocation;1003043;t;1;44;Jun 26, 2015;44
workstream_qa;752466;b;1;44;Dec 29, 2014;44
workstream_lumira_11;1187814;t;1;44;Sep 17, 2015;44
vertical/devinfra;1096534;t;8;44;Jul 29, 2015;5.5
poc/data_acquisition;1001973;t;2;44;Jun 25, 2015;22
vertical/allocation;1025124;t;1;44;Jul 9, 2015;44
workstream_lumira_11;1199168;t;1;44;Sep 23, 2015;44
workstream_collaboration;1192248;t;1;44;Sep 21, 2015;44
poc/rss_widget;1216382;t;2;44;Oct 2, 2015;22
vertical/allocation;1248518;t;1;44;Oct 20, 2015;44
workstream_lumira_rb;1210461;t;1;43;Sep 29, 2015;43
poc/usagetracking;821307;b;1;43;Feb 20, 2015;43
workstream_collaboration;873761;b;1;43;Mar 29, 2015;43
vertical/devinfra;1154377;t;7;43;Aug 31, 2015;6.142857
poc/boardroom_svb;1217301;t;1;43;Oct 2, 2015;43
workstream_lumira_uviz;1164798;t;1;43;Sep 4, 2015;43
workstream_collaboration;1169285;t;1;43;Sep 8, 2015;43
integration;497505;b;1;43;May 25, 2014;43
poc/boardroom_redefined;1012365;t;1;43;Jul 2, 2015;43
poc/collaboration;1198107;t;1;43;Sep 23, 2015;43
vertical/allocation;1006686;t;1;43;Jun 29, 2015;43
vertical/allocation;977868;t;1;43;Jun 11, 2015;43
integration;497544;b;1;43;May 25, 2014;43
poc/rptfcst;1010994;t;1;43;Jul 1, 2015;43
poc/boardroom_svb;1219594;t;1;42;Oct 5, 2015;42
workstream_ux;751372;b;5;42;Dec 27, 2014;8.4
workstream_collaboration;863914;b;2;42;Mar 24, 2015;21
vertical/allocation;1130100;t;2;42;Aug 18, 2015;21
vertical/boardroom;1203943;t;1;42;Sep 25, 2015;42
vertical/allocation;1201150;t;1;42;Sep 24, 2015;42
integration;492487;b;1;42;May 21, 2014;42
poc/google-drive;1003868;t;1;42;Jun 26, 2015;42
poc/boardroom_redefined;1017052;t;1;42;Jul 6, 2015;42
integration;503779;b;1;42;May 29, 2014;42
poc/boardroom_svb;1231155;t;4;42;Oct 12, 2015;10.5
workstream_lumira_11;1200755;t;1;42;Sep 24, 2015;42
workstream_lumira_uviz;1175907;t;1;42;Sep 10, 2015;42
poc/collaboration;1208190;t;1;42;Sep 28, 2015;42
workstream_apd;717462;b;1;42;Nov 28, 2014;42
vertical/allocation;916865;b;2;42;Apr 28, 2015;21
workstream_ux;1090649;t;2;42;Jul 28, 2015;21
workstream_ux;1039164;t;1;42;Jul 17, 2015;42
integration;503782;b;1;42;May 29, 2014;42
poc/boardroom_svb;1231578;t;1;42;Oct 12, 2015;42
vertical/allocation;1234236;t;1;42;Oct 13, 2015;42
projectStructureChange;527351;b;1;41;Jun 22, 2014;41
integration;491946;b;1;41;May 21, 2014;41
workstream_lumira_11;1188223;t;1;41;Sep 17, 2015;41
poc/boardroom_redefined;1005467;t;1;41;Jun 29, 2015;41
vertical/allocation;1237114;t;1;41;Oct 14, 2015;41
vertical/boardroom;1209610;t;1;41;Sep 29, 2015;41
poc/boardroom_redefined;1012720;t;1;41;Jul 2, 2015;41
poc/usagetracking;826246;b;1;41;Feb 25, 2015;41
integration;495634;b;1;41;May 22, 2014;41
vertical/allocation;983842;t;1;41;Jun 16, 2015;41
poc/boardroom_redefined;1025398;t;1;41;Jul 9, 2015;41
vertical/boardroom;1266794;t;1;41;Oct 29, 2015;41
poc/boardroom_redefined;999832;t;1;41;Jun 25, 2015;41
vertical/unified_filter;1249064;t;1;41;Oct 20, 2015;41
integration;495648;b;1;41;May 22, 2014;41
workstream_apd;711776;b;1;41;Nov 25, 2014;41
workstream_collaboration;1249851;t;1;41;Oct 21, 2015;41
workstream_lumira_11;1199978;t;1;41;Sep 23, 2015;41
poc/boardroom_redefined;998493;t;1;41;Jun 24, 2015;41
workstream_collaboration;752711;b;1;40;Dec 30, 2014;40
workstream_lumira_uviz;1171813;t;2;40;Sep 9, 2015;20
integration;502986;b;1;40;May 29, 2014;40
integration;494367;b;1;40;May 22, 2014;40
poc/rptfcst;990429;t;1;40;Jun 18, 2015;40
vertical/allocation;1033264;t;1;40;Jul 15, 2015;40
poc/boardroom_redefined;990836;t;1;40;Jun 19, 2015;40
vertical/allocation;1151208;t;1;40;Aug 28, 2015;40
vertical/allocation;1167659;t;1;40;Sep 7, 2015;40
vertical/devinfra;1126574;t;15;40;Aug 14, 2015;2.666666
poc/usagetracking;831602;b;1;40;Mar 2, 2015;40
poc/boardroom_redefined;1009950;t;1;40;Jul 1, 2015;40
workstream_collaboration;1115222;t;3;40;Aug 9, 2015;13.333333
vertical/allocation;997554;t;1;40;Jun 23, 2015;40
poc/usagetracking;824801;b;2;40;Feb 24, 2015;20
poc/wrangling;1168296;t;1;40;Sep 7, 2015;40
workstream_lumira_11;1180973;t;1;40;Sep 14, 2015;40
workstream_lumira_5.1;968611;t;1;40;Jun 4, 2015;40
vertical/allocation;1255785;t;1;40;Oct 23, 2015;40
integration;492898;b;1;40;May 21, 2014;40
poc/data_acquisition;983636;t;1;39;Jun 16, 2015;39
workstream_apd;713219;b;1;39;Nov 26, 2014;39
poc/teched;1243467;t;1;39;Oct 16, 2015;39
vertical/allocation;1076882;t;2;39;Jul 22, 2015;19.5
vertical/allocation;1036430;t;1;39;Jul 16, 2015;39
vertical/allocation;966536;t;1;39;Jun 3, 2015;39
workstream_lumira_context;953153;t;1;39;May 25, 2015;39
workstream_lumira_sf;992137;t;1;39;Jun 19, 2015;39
poc/boardroom_redefined;1022880;t;1;39;Jul 8, 2015;39
vertical/allocation;984243;t;1;39;Jun 16, 2015;39
workstream_collaboration;1113773;t;1;39;Aug 7, 2015;39
poc/event_proc;1032550;t;1;39;Jul 15, 2015;39
workstream_lumira_11;1203687;t;1;39;Sep 25, 2015;39
vertical/boardroom;1258299;t;1;39;Oct 26, 2015;39
workstream_lumira_uviz;1170296;t;1;39;Sep 8, 2015;39
vertical/allocation;1205836;t;1;39;Sep 28, 2015;39
poc/boardroom_svb;1219517;t;1;39;Oct 5, 2015;39
beta;618365;b;1;39;Sep 9, 2014;39
vertical/allocation;919555;b;1;39;Apr 29, 2015;39
workstream_collaboration;1179692;t;1;39;Sep 14, 2015;39
projectStructureChange;528268;b;1;39;Jun 23, 2014;39
workstream_ux;1080049;t;1;38;Jul 22, 2015;38
poc/geospatial;994919;t;1;38;Jun 22, 2015;38
vertical/allocation;960387;t;1;38;May 29, 2015;38
vertical/boardroom;1216421;t;1;38;Oct 2, 2015;38
workstream_collaboration;1254258;t;1;38;Oct 22, 2015;38
poc/headcount;822843;b;5;38;Feb 23, 2015;7.6
workstream_ux;1100474;t;2;38;Jul 31, 2015;19
workstream_lumira_11;1183824;t;1;38;Sep 15, 2015;38
poc/boardroom_svb;1216422;t;1;38;Oct 2, 2015;38
vertical/allocation;1109238;t;1;38;Aug 5, 2015;38
workstream_collaboration;1202606;t;1;38;Sep 24, 2015;38
vertical/allocation;1187818;t;1;38;Sep 17, 2015;38
workstream_collaboration;916412;b;3;38;Apr 28, 2015;12.666666
vertical/licensing;1261380;t;1;38;Oct 27, 2015;38
workstream_collaboration;1196791;t;1;38;Sep 22, 2015;38
workstream_lumira_uviz;1172877;t;1;38;Sep 9, 2015;38
vertical/allocation;971564;t;1;38;Jun 8, 2015;38
vertical/allocation;1019371;t;1;38;Jul 7, 2015;38
workstream_ux;1036786;t;1;38;Jul 16, 2015;38
vertical/boardroom;1198949;t;1;38;Sep 23, 2015;38
workstream_ux;1075725;t;1;38;Jul 21, 2015;38
workstream_collaboration;870749;b;2;38;Mar 27, 2015;19
collaboration;716802;b;1;38;Nov 27, 2014;38
poc/headcount;822953;b;1;38;Feb 23, 2015;38
vertical/devinfra;1133947;t;4;38;Aug 20, 2015;9.5
workstream_ux;746811;b;2;38;Dec 19, 2014;19
workstream_collaboration;1254585;t;2;38;Oct 23, 2015;19
poc/boardroom_svb;1217322;t;1;37;Oct 2, 2015;37
workstream_collaboration;1200466;t;1;37;Sep 24, 2015;37
integration;494341;b;1;37;May 22, 2014;37
workstream_ux;748223;b;4;37;Dec 22, 2014;9.25
workstream_collaboration;751822;b;1;37;Dec 29, 2014;37
vertical/allocation;986568;t;1;37;Jun 17, 2015;37
workstream_collaboration;1199691;t;1;37;Sep 23, 2015;37
workstream_lumira_11;1198139;t;1;37;Sep 23, 2015;37
projectStructureChange;527298;b;1;37;Jun 22, 2014;37
vertical/boardroom;1257163;t;1;37;Oct 26, 2015;37
vertical/allocation;1225944;t;1;37;Oct 8, 2015;37
workstream_ux;748367;b;1;37;Dec 22, 2014;37
poc/boardroom_redefined;1011844;t;1;37;Jul 2, 2015;37
poc/allocation1;989527;t;1;37;Jun 18, 2015;37
vertical/allocation;1205899;t;1;37;Sep 28, 2015;37
vertical/allocation;989827;t;1;37;Jun 18, 2015;37
workstream_qa;751111;b;1;37;Dec 26, 2014;37
poc/boardroom_redefined;1001148;t;1;37;Jun 25, 2015;37
workstream_lumira_11;1205468;t;2;37;Sep 27, 2015;18.5
vertical/allocation;1237500;t;1;37;Oct 14, 2015;37
vertical/allocation;1080257;t;1;37;Jul 22, 2015;37
vertical/allocation;971505;t;2;36;Jun 8, 2015;18
projectStructureChange;528276;b;1;36;Jun 23, 2014;36
workstream_lumira_uviz;1172640;t;1;36;Sep 9, 2015;36
workstream_collaboration;1247559;t;1;36;Oct 20, 2015;36
vertical/allocation;1076475;t;1;36;Jul 21, 2015;36
integration;503802;b;1;36;May 29, 2014;36
workstream_lumira_11;1204750;t;1;36;Sep 25, 2015;36
poc/boardroom_redefined;1012897;t;1;36;Jul 2, 2015;36
vertical/allocation;1193078;t;1;36;Sep 21, 2015;36
poc/boardroom_svb;1219901;t;2;36;Oct 6, 2015;18
poc/boardroom_svb;1217124;t;1;36;Oct 2, 2015;36
poc/usagetracking;830112;b;1;36;Feb 27, 2015;36
vertical/boardroom;1184991;t;1;36;Sep 21, 2015;36
workstream_collaboration;1246723;t;1;36;Oct 19, 2015;36
vertical/allocation;1197846;t;2;36;Sep 23, 2015;18
workstream_collaboration;750921;b;1;35;Dec 25, 2014;35
vertical/boardroom;1253739;t;1;35;Oct 22, 2015;35
vertical/allocation;1004241;t;3;35;Jun 28, 2015;11.666666
vertical/allocation;1082294;t;1;35;Jul 23, 2015;35
workstream_collaboration;1130314;t;1;35;Aug 18, 2015;35
poc/data_acquisition;990647;t;2;35;Jun 19, 2015;17.5
integration;499021;b;1;35;May 26, 2014;35
poc/google-drive;1075889;t;1;35;Jul 21, 2015;35
integration;490258;b;1;35;May 20, 2014;35
workstream_lumira_uviz;1172978;t;1;35;Sep 9, 2015;35
poc/wrangling;1163040;t;1;35;Sep 3, 2015;35
poc/google-drive;1083131;t;1;35;Jul 23, 2015;35
workstream_collaboration;751366;b;1;35;Dec 27, 2014;35
workstream_collaboration;1208132;t;1;35;Sep 28, 2015;35
workstream_lumira_context;958830;t;2;35;May 28, 2015;17.5
vertical/allocation;1256146;t;3;35;Oct 25, 2015;11.666666
workstream_lumira_11;1199049;t;1;35;Sep 23, 2015;35
poc/boardroom_redefined;1003060;t;1;35;Jun 26, 2015;35
poc/rptfcst;1002352;t;1;35;Jun 26, 2015;35
workstream_ux;751438;b;1;35;Dec 28, 2014;35
integration;503701;b;1;35;May 29, 2014;35
vertical/allocation;1095547;t;1;35;Jul 29, 2015;35
integration;499227;b;1;34;May 27, 2014;34
integration;490940;b;1;34;May 20, 2014;34
vertical/allocation;1214739;t;1;34;Oct 1, 2015;34
vertical/boardroom;1214308;t;1;34;Oct 1, 2015;34
poc/google-drive;1136524;t;2;34;Aug 20, 2015;17
integration;498962;b;1;34;May 26, 2014;34
refs/meta/config;962823;t;64;34;Jun 1, 2015;0.53125
workstream_lumira_11;1186334;t;1;34;Sep 16, 2015;34
poc/wrangling;1157406;t;1;34;Sep 1, 2015;34
integration;502984;b;1;34;May 29, 2014;34
integration;493700;b;1;34;May 21, 2014;34
workstream_lumira_11;1183244;t;1;34;Sep 15, 2015;34
workstream_lumira_uviz;1175767;t;1;34;Sep 10, 2015;34
vertical/allocation;1059525;t;1;34;Jul 20, 2015;34
workstream_apd;717184;b;2;34;Nov 28, 2014;17
vertical/allocation;1260927;t;1;34;Oct 27, 2015;34
workstream_collaboration;1113127;t;2;34;Aug 7, 2015;17
poc/usagetracking;831332;b;3;34;Mar 1, 2015;11.333333
integration;497959;b;1;33;May 26, 2014;33
vertical/allocation;963340;t;2;33;Jun 2, 2015;16.5
poc/wrangling;1168565;t;2;33;Sep 8, 2015;16.5
poc/google-drive;1237715;t;7;33;Oct 14, 2015;4.714285
vertical/allocation;1075004;t;2;33;Jul 21, 2015;16.5
workstream_lumira_11;1188205;t;1;33;Sep 17, 2015;33
poc/boardroom_redefined;1017351;t;1;33;Jul 6, 2015;33
integration;494028;b;1;33;May 22, 2014;33
integration;503761;b;1;33;May 29, 2014;33
workstream_collaboration;1163235;t;2;33;Sep 3, 2015;16.5
workstream_apd;715960;b;1;33;Nov 27, 2014;33
workstream_collaboration;953922;t;1;33;May 26, 2015;33
workstream_ux;874352;b;4;33;Mar 30, 2015;8.25
vertical/allocation;1182938;t;1;33;Sep 15, 2015;33
workstream_collaboration;1130271;t;2;33;Aug 18, 2015;16.5
integration;489940;b;1;33;May 19, 2014;33
workstream_collaboration;750481;b;1;33;Dec 24, 2014;33
workstream_collaboration;1210780;t;1;33;Sep 29, 2015;33
vertical/allocation;998486;t;1;33;Jun 24, 2015;33
poc/da;1168145;t;1;33;Sep 7, 2015;33
xc_arrays;1137380;t;1;33;Aug 21, 2015;33
poc/event_proc;1034413;t;1;32;Jul 15, 2015;32
poc/boardroom_redefined;1016505;t;1;32;Jul 6, 2015;32
vertical/allocation;1200293;t;1;32;Sep 24, 2015;32
integration;494907;b;1;32;May 22, 2014;32
poc/boardroom_redefined;1000838;t;1;32;Jun 25, 2015;32
workstream_lumira_5.1;968613;t;1;32;Jun 4, 2015;32
poc/wrangling;1162837;t;1;32;Sep 3, 2015;32
vertical/allocation;1194279;t;1;32;Sep 21, 2015;32
workstream_apd;718089;b;1;32;Nov 28, 2014;32
workstream_collaboration;1189611;t;1;32;Sep 18, 2015;32
vertical/allocation;983815;t;1;32;Jun 16, 2015;32
vertical/boardroom;1250651;t;1;32;Oct 21, 2015;32
vertical/allocation;1029663;t;1;32;Jul 13, 2015;32
vertical/boardroom;1255016;t;1;32;Oct 23, 2015;32
vertical/allocation;990971;t;1;32;Jun 19, 2015;32
vertical/boardroom;1215143;t;1;32;Oct 1, 2015;32
integration;498739;b;1;32;May 26, 2014;32
workstream_collaboration;1181491;t;1;32;Sep 14, 2015;32
workstream_lumira_11;1199090;t;1;32;Sep 23, 2015;32
poc/teched;1243286;t;1;32;Oct 16, 2015;32
poc/boardroom_redefined;1003052;t;1;32;Jun 26, 2015;32
workstream_collaboration;1241507;t;1;31;Oct 15, 2015;31
workstream_ux;1088017;t;4;31;Jul 27, 2015;7.75
vertical/allocation;1195629;t;1;31;Sep 22, 2015;31
poc/boardroom_redefined;1020031;t;1;31;Jul 7, 2015;31
workstream_qa;752514;b;1;31;Dec 29, 2014;31
poc/boardroom_redefined;1022136;t;1;31;Jul 8, 2015;31
xc_incremental;1169301;t;7;31;Sep 8, 2015;4.428571
workstream_lumira_11;1199128;t;1;31;Sep 23, 2015;31
vertical/allocation;1033259;t;1;31;Jul 15, 2015;31
poc/teched;1238738;t;2;31;Oct 15, 2015;15.5
vertical/boardroom;1166437;t;1;31;Sep 7, 2015;31
workstream_ux;1088795;t;1;31;Jul 27, 2015;31
workstream_collaboration;1191718;t;1;31;Sep 20, 2015;31
poc/boardroom_redefined;994366;t;1;31;Jun 22, 2015;31
vertical/allocation;1194468;t;1;31;Sep 22, 2015;31
vertical/boardroom;1202113;t;1;31;Sep 24, 2015;31
poc/wrangling;1157376;t;1;31;Sep 1, 2015;31
workstream_collaboration;1200972;t;1;31;Sep 24, 2015;31
projectStructureChange;528273;b;1;31;Jun 23, 2014;31
poc/boardroom_redefined;1009178;t;1;31;Jul 1, 2015;31
poc/data_acquisition;1267437;t;116;31;Oct 30, 2015;0.267241
integration;495095;b;1;31;May 22, 2014;31
vertical/allocation;977420;t;1;31;Jun 11, 2015;31
vertical/boardroom;1255279;t;1;31;Oct 23, 2015;31
poc/event_proc;1026499;t;1;31;Jul 10, 2015;31
workstream_ux;1072339;t;1;31;Jul 21, 2015;31
vertical/allocation;1089415;t;1;31;Jul 27, 2015;31
workstream_ux;799230;b;8;30;Feb 4, 2015;3.75
poc/rptfcst;1006655;t;1;30;Jun 29, 2015;30
integration;499322;b;1;30;May 27, 2014;30
vertical/boardroom;1189950;t;1;30;Sep 18, 2015;30
poc/usagetracking;828375;b;1;30;Feb 26, 2015;30
workstream_collaboration;1134998;t;1;30;Aug 20, 2015;30
poc/boardroom_svb;1219202;t;1;30;Oct 5, 2015;30
vertical/allocation;1237418;t;1;30;Oct 14, 2015;30
workstream_lumira_11;1185569;t;1;30;Sep 16, 2015;30
poc/google-drive;1003875;t;1;30;Jun 26, 2015;30
poc/rptfcst;1009574;t;1;30;Jul 1, 2015;30
vertical/allocation;1106166;t;1;30;Aug 4, 2015;30
workstream_apd;716911;b;1;30;Nov 27, 2014;30
workstream_lumira_11;1202674;t;1;30;Sep 24, 2015;30
poc/boardroom_redefined;1003061;t;1;30;Jun 26, 2015;30
integration;498017;b;1;30;May 26, 2014;30
integration;497969;b;1;30;May 26, 2014;30
workstream_lumira_11;1201907;t;1;30;Sep 24, 2015;30
workstream_ux;1072790;t;1;30;Jul 21, 2015;30
workstream_lumira_11;1187857;t;1;30;Sep 17, 2015;30
workstream_collaboration;955168;t;14;30;Jun 16, 2015;2.142857
integration;495638;b;1;30;May 22, 2014;30
integration;498093;b;1;30;May 26, 2014;30
workstream_collaboration;1208594;t;1;30;Sep 29, 2015;30
vertical/boardroom;1147858;t;22;29;Aug 27, 2015;1.318181
poc/rptfcst;1009289;t;2;29;Jul 1, 2015;14.5
poc/rptfcst;1010870;t;1;29;Jul 1, 2015;29
poc/boardroom_redefined;1012286;t;1;29;Jul 2, 2015;29
poc/boardroom_redefined;1011672;t;1;29;Jul 2, 2015;29
workstream_collaboration;1189522;t;2;29;Sep 18, 2015;14.5
poc/boardroom_redefined;1000695;t;1;29;Jun 25, 2015;29
poc/teched;1235618;t;1;29;Oct 13, 2015;29
workstream_lumira_11;1183236;t;1;29;Sep 15, 2015;29
poc/boardroom_svb;1215695;t;1;29;Oct 2, 2015;29
poc/wrangling;1155548;t;2;29;Sep 1, 2015;14.5
poc/geospatial;990031;t;1;29;Jun 18, 2015;29
integration;492416;b;1;29;May 21, 2014;29
workstream_collaboration;751046;b;1;29;Dec 26, 2014;29
vertical/allocation;1230420;t;3;29;Oct 11, 2015;9.666666
poc/boardroom_demo;1123506;t;1;29;Aug 13, 2015;29
workstream_ux;1039098;t;1;28;Jul 17, 2015;28
poc/wrangling;1155615;t;1;28;Sep 1, 2015;28
poc/google-drive;1196302;t;1;28;Sep 22, 2015;28
poc/boardroom_redefined;1000954;t;1;28;Jun 25, 2015;28
workstream_lumira_11;1201075;t;1;28;Sep 24, 2015;28
vertical/allocation;1189993;t;1;28;Sep 18, 2015;28
vertical/allocation;1135278;t;2;28;Aug 20, 2015;14
integration;504096;b;1;28;May 30, 2014;28
vertical/allocation;1035927;t;2;28;Jul 16, 2015;14
poc/usagetracking;822762;b;4;28;Feb 23, 2015;7
poc/google-drive;1080836;t;2;28;Jul 22, 2015;14
poc/google-drive;1096822;t;1;28;Jul 29, 2015;28
workstream_qa;750804;b;2;28;Dec 25, 2014;14
poc/boardroom_redefined;1025405;t;1;28;Jul 9, 2015;28
poc/boardroom_svb;1221582;t;1;28;Oct 6, 2015;28
integration;491656;b;1;28;May 20, 2014;28
workstream_ux;746826;b;1;28;Dec 19, 2014;28
vertical/allocation;1187789;t;1;28;Sep 17, 2015;28
workstream_lumira_11;1203991;t;1;28;Sep 25, 2015;28
workstream_collaboration;752602;b;2;28;Dec 30, 2014;14
workstream_ux;782993;b;1;28;Jan 24, 2015;28
vertical/devinfra;1023073;t;2;28;Jul 8, 2015;14
poc/google-drive;1003876;t;1;28;Jun 26, 2015;28
workstream_lumira_11;1202624;t;1;28;Sep 24, 2015;28
vertical/allocation;962073;t;4;28;Jun 1, 2015;7
integration;494858;b;1;28;May 22, 2014;28
integration;503270;b;1;28;May 29, 2014;28
workstream_lumira_11;1199130;t;1;28;Sep 23, 2015;28
workstream_lumira_11;1202092;t;1;28;Sep 24, 2015;28
poc/boardroom_redefined;1022448;t;1;28;Jul 8, 2015;28
poc/boardroom_svb;1219161;t;1;27;Oct 5, 2015;27
poc/boardroom_redefined;1024339;t;1;27;Jul 9, 2015;27
poc/boardroom_redefined;1008295;t;1;27;Jun 30, 2015;27
vertical/allocation;1242022;t;1;27;Oct 16, 2015;27
vertical/allocation;1265677;t;1;27;Oct 29, 2015;27
workstream_collaboration;1191460;t;1;27;Sep 20, 2015;27
workstream_collaboration;1192185;t;1;27;Sep 21, 2015;27
workstream_lumira_11;1199124;t;1;27;Sep 23, 2015;27
poc/dataset;1095053;t;3;27;Jul 29, 2015;9
collaboration;562147;b;1;27;Jul 22, 2014;27
vertical/allocation;1003378;t;1;27;Jun 26, 2015;27
poc/boardroom_redefined;997622;t;2;27;Jun 24, 2015;13.5
vertical/boardroom;1182378;t;2;27;Sep 15, 2015;13.5
integration;501461;b;1;27;May 28, 2014;27
vertical/allocation;1037057;t;1;27;Jul 16, 2015;27
vertical/devinfra;1102037;t;3;27;Jul 31, 2015;9
poc/usagetracking;828739;b;1;27;Feb 26, 2015;27
vertical/allocation;990426;t;1;27;Jun 18, 2015;27
poc/rptfcst;1009671;t;1;27;Jul 1, 2015;27
workstream_lumira_11;1202945;t;2;27;Sep 25, 2015;13.5
integration;503852;b;1;27;May 29, 2014;27
refs/meta/config;1268625;t;23;27;Oct 30, 2015;1.173913
workstream_lumira_11;1199055;t;1;27;Sep 23, 2015;27
poc/boardroom_redefined;1017428;t;1;27;Jul 6, 2015;27
vertical/allocation;993431;t;1;26;Jun 22, 2015;26
integration;493040;b;1;26;May 21, 2014;26
integration;491984;b;1;26;May 21, 2014;26
workstream_lumira_11;1201983;t;1;26;Sep 24, 2015;26
vertical/allocation;1240204;t;1;26;Oct 15, 2015;26
workstream_lumira_11;1204917;t;1;26;Sep 26, 2015;26
vertical/allocation;1105913;t;2;26;Aug 4, 2015;13
projectStructureChange;527577;b;1;26;Jun 23, 2014;26
poc/google-drive;1003879;t;1;26;Jun 26, 2015;26
integration;503706;b;1;26;May 29, 2014;26
vertical/allocation;1189173;t;1;26;Sep 18, 2015;26
workstream_collaboration;1243232;t;1;26;Oct 16, 2015;26
